symbol,name,country
UBCP,United Bancorp Inc. Common Stock,United States
UBER,Uber Technologies Inc. Common Stock,United States
UBFO,United Security Bancshares Common Stock,United States
UBSI,United Bankshares Inc. Common Stock,United States
UBX,Unity Biotechnology Inc. Common Stock,United States
UCB,United Community Banks Inc. Common Stock,United States
UCTT,Ultra Clean Holdings Inc. Common Stock,United States
UDMY,Udemy Inc. Common Stock,United States
UDR,UDR Inc. Common Stock,United States
UE,Urban Edge Properties Common Shares of Beneficial Interest,United States
UEIC,Universal Electronics Inc. Common Stock,United States
UFCS,United Fire Group Inc. Common Stock,United States
UFI,Unifi Inc. New Common Stock,United States
UFPI,UFP Industries Inc. Common Stock,United States
UFPT,UFP Technologies Inc. Common Stock,United States
UG,United-Guardian Inc. Common Stock,United States
UGI,UGI Corporation Common Stock,United States
UGRO,urban-gro Inc. Common Stock,United States
UHAL,U-Haul Holding Company Common Stock,United States
UHG,United Homes Group Inc Class A Common Stock,United States
UHGWW,United Homes Group Inc. Warrant,United States
UHS,Universal Health Services Inc. Common Stock,United States
UHT,Universal Health Realty Income Trust Common Stock,United States
UI,Ubiquiti Inc. Common Stock,United States
UIS,Unisys Corporation New Common Stock,United States
UK,Ucommune International Ltd Ordinary Shares,United States
UKOMW,Ucommune International Ltd Warrant expiring 11/17/2025,United States
ULBI,Ultralife Corporation Common Stock,United States
ULCC,Frontier Group Holdings Inc. Common Stock,United States
ULH,Universal Logistics Holdings Inc. Common Stock,United States
ULS,UL Solutions Inc. Class A Common Stock,United States
ULTA,Ulta Beauty Inc. Common Stock,United States
ULY,Urgent.ly Inc. Common Stock,United States
UMAC,Unusual Machines Inc. Common Stock,United States
UMBF,UMB Financial Corporation Common Stock,United States
UMH,UMH Properties Inc. Common Stock,United States
UNB,Union Bankshares Inc. Common Stock,United States
UNCY,Unicycive Therapeutics Inc. Common Stock,United States
UNF,Unifirst Corporation Common Stock,United States
UNFI,United Natural Foods Inc. Common Stock,United States
UNH,UnitedHealth Group Incorporated Common Stock (DE),United States
UNIT,Uniti Group Inc. Common Stock,United States
UNM,Unum Group Common Stock,United States
UNMA,Unum Group 6.250% Junior Subordinated Notes due 2058,United States
UNP,Union Pacific Corporation Common Stock,United States
UNTY,Unity Bancorp Inc. Common Stock,United States
UONE,Urban One Inc. Class A Common Stock,United States
UONEK,Urban One Inc. Class D Common Stock,United States
UPB,Upstream Bio Inc. Common Stock,United States
UPBD,Upbound Group Inc. Common Stock,United States
UPLD,Upland Software Inc. Common Stock,United States
UPS,United Parcel Service Inc. Common Stock,United States
UPST,Upstart Holdings Inc. Common stock,United States
UPWK,Upwork Inc. Common Stock,United States
UPXI,Upexi Inc. Common Stock,United States
URBN,Urban Outfitters Inc. Common Stock,United States
URI,United Rentals Inc. Common Stock,United States
USA,Liberty All-Star Equity Fund Common Stock,United States
USAC,USA Compression Partners LP Common Units Representing Limited Partner Interests,United States
USAU,U.S. Gold Corp. Common Stock,United States
USB,U.S. Bancorp Common Stock,United States
USCB,USCB Financial Holdings Inc. Class A Common Stock,United States
USEG,U.S. Energy Corp. Common Stock (DE),United States
USFD,US Foods Holding Corp. Common Stock,United States
USGO,U.S. GoldMining Inc. Common stock,United States
USGOW,U.S. GoldMining Inc. Warrant,United States
USIO,Usio Inc. Common Stock,United States
USLM,United States Lime & Minerals Inc. Common Stock,United States
USM,United States Cellular Corporation Common Stock,United States
USNA,USANA Health Sciences Inc. Common Stock,United States
USPH,U.S. Physical Therapy Inc. Common Stock,United States
UTF,Cohen & Steers Infrastructure Fund Inc Common Stock,United States
UTG,Reaves Utility Income Fund Common Shares of Beneficial Interest,United States
UTHR,United Therapeutics Corporation Common Stock,United States
UTI,Universal Technical Institute Inc Common Stock,United States
UTL,UNITIL Corporation Common Stock,United States
UTMD,Utah Medical Products Inc. Common Stock,United States
UTZ,Utz Brands Inc Class A Common Stock ,United States
UUU,Universal Security Instruments Inc. Common Stock,United States
UVE,UNIVERSAL INSURANCE HOLDINGS INC Common Stock,United States
UVSP,Univest Financial Corporation Common Stock,United States
UVV,Universal Corporation Common Stock,United States
UWMC,UWM Holdings Corporation Class A Common Stock,United States
UZD,United States Cellular Corporation 6.250% Senior Notes due 2069,United States
UZE,United States Cellular Corporation 5.500% Senior Notes due 2070,United States
UZF,United States Cellular Corporation 5.500% Senior Notes due 2070,United States
V,Visa Inc.,United States
VABK,Virginia National Bankshares Corporation Common Stock,United States
VAC,Marriott Vacations Worldwide Corporation Common Stock,United States
VACH,Voyager Acquisition Corp Class A Ordinary Shares,United States
VACHW,Voyager Acquisition Corp Warrants,United States
VAL,Valaris Limited Common Shares,United States
VALU,Value Line Inc. Common Stock,United States
VANI,Vivani Medical Inc. Common Stock (DE),United States
VATE,INNOVATE Corp. Common Stock,United States
VBF,Invesco Bond Fund Common Stock,United States
VBFC,Village Bank and Trust Financial Corp. Common Stock,United States
VBTX,Veritex Holdings Inc. Common Stock,United States
VC,Visteon Corporation Common Stock,United States
VCEL,Vericel Corporation Common Stock,United States
VCIC,Vine Hill Capital Investment Corp. Class A Ordinary Shares,United States
VCICU,Vine Hill Capital Investment Corp. Unit,United States
VCICW,Vine Hill Capital Investment Corp. Warrant,United States
VCSA,Vacasa Inc. Class A Common Stock,United States
VCTR,Victory Capital Holdings Inc. Class A Common Stock,United States
VCV,Invesco California Value Municipal Income Trust Common Stock,United States
VCYT,Veracyte Inc. Common Stock,United States
VECO,Veeco Instruments Inc. Common Stock,United States
VEEA,Veea Inc. Common Stock,United States
VEEAW,Veea Inc. Warrant,United States
VEEE,Twin Vee PowerCats Co. Common Stock,United States
VEEV,Veeva Systems Inc. Class A Common Stock,United States
VEL,Velocity Financial Inc. Common Stock,United States
VERA,Vera Therapeutics Inc. Class A Common Stock,United States
VERB,Verb Technology Company Inc. Common Stock,United States
VERI,Veritone Inc. Common Stock,United States
VERO,Venus Concept Inc. Common Stock,United States
VERU,Veru Inc. Common Stock,United States
VERV,Verve Therapeutics Inc. Common Stock,United States
VERX,Vertex Inc. Class A Common Stock,United States
VFC,V.F. Corporation Common Stock,United States
VFL,abrdn National Municipal Income Fund Common Stock,United States
VGAS,Verde Clean Fuels Inc. Class A Common Stock,United States
VGASW,Verde Clean Fuels Inc. Warrant,United States
VGI,Virtus Global Multi-Sector Income Fund Common Shares of Beneficial Interest,United States
VGM,Invesco Trust for Investment Grade Municipals Common Stock (DE),United States
VGZ,Vista Gold Corp Common Stock,United States
VHC,VirnetX Holding Corp Common Stock,United States
VHI,Valhi Inc. Common Stock,United States
VIAV,Viavi Solutions Inc. Common Stock,United States
VICI,VICI Properties Inc. Common Stock,United States
VICR,Vicor Corporation Common Stock,United States
VIGL,Vigil Neuroscience Inc. Common Stock,United States
VIK,Viking Holdings Ltd Ordinary Shares,United States
VINC,Vincerx Pharma Inc. Common Stock,United States
VIR,Vir Biotechnology Inc. Common Stock,United States
VIRC,Virco Manufacturing Corporation Common Stock,United States
VIRT,Virtu Financial Inc. Class A Common Stock,United States
VITL,Vital Farms Inc. Common Stock,United States
VIVK,Vivakor Inc. Common Stock,United States
VKI,Invesco Advantage Municipal Income Trust II Common Shares of Beneficial Interest (DE),United States
VKQ,Invesco Municipal Trust Common Stock,United States
VKTX,Viking Therapeutics Inc. Common Stock,United States
VLCN,Volcon Inc. Common stock,United States
VLGEA,Village Super Market Inc. Class A Common Stock,United States
VLO,Valero Energy Corporation Common Stock,United States
VLT,Invesco High Income Trust II,United States
VLTO,Veralto Corp Common Stock ,United States
VLY,Valley National Bancorp Common Stock,United States
VMC,Vulcan Materials Company (Holding Company) Common Stock,United States
VMCA,Valuence Merger Corp. I Class A Ordinary Shares,United States
VMCAW,Valuence Merger Corp. I Warrant,United States
VMD,Viemed Healthcare Inc. Common Shares,United States
VMEO,Vimeo Inc. Common Stock,United States
VMI,Valmont Industries Inc. Common Stock,United States
VMO,Invesco Municipal Opportunity Trust Common Stock,United States
VNDA,Vanda Pharmaceuticals Inc. Common Stock,United States
VNO,Vornado Realty Trust Common Stock,United States
VNOM,Viper Energy Inc. Class A Common Stock,United States
VNT,Vontier Corporation Common Stock ,United States
VOC,VOC Energy Trust Units of Beneficial Interest,United States
VOR,Vor Biopharma Inc. Common Stock,United States
VOXX,VOXX International Corporation Class A Common Stock,United States
VOYA,Voya Financial Inc. Common Stock,United States
VPG,Vishay Precision Group Inc. Common Stock,United States
VPV,Invesco Pennsylvania Value Municipal Income Trust Common Stock (DE),United States
VRA,Vera Bradley Inc. Common Stock,United States
VRAR,The Glimpse Group Inc. Common Stock,United States
VRCA,Verrica Pharmaceuticals Inc. Common Stock,United States
VRDN,Viridian Therapeutics Inc. Common Stock,United States
VRE,Veris Residential Inc. Common Stock,United States
VREX,Varex Imaging Corporation Common Stock,United States
VRM,Vroom Inc. Common Stock,United States
VRME,VerifyMe Inc. Common Stock,United States
VRMEW,VerifyMe Inc. Warrant,United States
VRNS,Varonis Systems Inc. Common Stock,United States
VRNT,Verint Systems Inc. Common Stock,United States
VRPX,Virpax Pharmaceuticals Inc. Common Stock,United States
VRRM,Verra Mobility Corporation Class A Common Stock,United States
VRSK,Verisk Analytics Inc. Common Stock,United States
VRSN,VeriSign Inc. Common Stock,United States
VRT,Vertiv Holdings LLC Class A Common Stock,United States
VRTS,Virtus Investment Partners Inc. Common Stock,United States
VRTX,Vertex Pharmaceuticals Incorporated Common Stock,United States
VSAT,ViaSat Inc. Common Stock,United States
VSCO,Victorias Secret & Co. Common Stock ,United States
VSEC,VSE Corporation Common Stock,United States
VSEE,VSee Health Inc. Common Stock,United States
VSEEW,VSee Health Inc. Warrant,United States
VSH,Vishay Intertechnology Inc. Common Stock,United States
VST,Vistra Corp. Common Stock,United States
VSTM,Verastem Inc. Common Stock,United States
VSTS,Vestis Corporation Common Stock,United States
VTGN,Vistagen Therapeutics Inc. Common Stock,United States
VTLE,Vital Energy Inc. Common Stock par value $0.01 per share,United States
VTN,Invesco Trust for Investment Grade New York Municipals Common Stock,United States
VTOL,Bristow Group Inc. Common Stock,United States
VTR,Ventas Inc. Common Stock,United States
VTRS,Viatris Inc. Common Stock,United States
VTS,Vitesse Energy Inc. Common Stock,United States
VTSI,VirTra Inc. Common Stock,United States
VTVT,vTv Therapeutics Inc. Class A Common Stock,United States
VTYX,Ventyx Biosciences Inc. Common Stock,United States
VUZI,Vuzix Corporation Common Stock,United States
VVOS,Vivos Therapeutics Inc. Common Stock,United States
VVR,Invesco Senior Income Trust Common Stock (DE),United States
VVV,Valvoline Inc. Common Stock,United States
VVX,V2X Inc. Common Stock,United States
VXRT,Vaxart Inc Common Stock,United States
VYGR,Voyager Therapeutics Inc. Common Stock,United States
VYNE,VYNE Therapeutics Inc. Common Stock,United States
VYX,NCR Voyix Corporation Common Stock,United States
VZ,Verizon Communications Inc. Common Stock,United States
W,Wayfair Inc. Class A Common Stock,United States
WAB,Westinghouse Air Brake Technologies Corporation Common Stock,United States
WABC,Westamerica Bancorporation Common Stock,United States
WAFD,WaFd Inc. Common Stock,United States
WAFDP,WaFd Inc. Depositary Shares,United States
WAL,Western Alliance Bancorporation Common Stock (DE),United States
WALD,Waldencast plc Class A Ordinary Share,United States
WALDW,Waldencast plc Warrant ,United States
WASH,Washington Trust Bancorp Inc. Common Stock,United States
WAT,Waters Corporation Common Stock,United States
WATT,Energous Corporation Common Stock,United States
WAY,Waystar Holding Corp. Common Stock,United States
WBA,Walgreens Boots Alliance Inc. Common Stock,United States
WBD,Warner Bros. Discovery Inc. Series A Common Stock ,United States
WBS,Webster Financial Corporation Common Stock,United States
WBTN,WEBTOON Entertainment Inc. Common stock,United States
WCC,WESCO International Inc. Common Stock,United States
WD,Walker & Dunlop Inc Common Stock,United States
WDAY,Workday Inc. Class A Common Stock,United States
WDC,Western Digital Corporation Common Stock,United States
WDFC,WD-40 Company Common Stock,United States
WDI,Western Asset Diversified Income Fund Common Shares of Beneficial Interest,United States
WEA,Western Asset Bond Fund Share of Beneficial Interest,United States
WEAV,Weave Communications Inc. Common Stock,United States
WEC,WEC Energy Group Inc. Common Stock,United States
WELL,Welltower Inc. Common Stock,United States
WEN,Wendy's Company (The) Common Stock,United States
WERN,Werner Enterprises Inc. Common Stock,United States
WES,Western Midstream Partners LP Common Units Representing Limited Partner Interests,United States
WEST,Westrock Coffee Company Common Stock,United States
WEX,WEX Inc. common stock,United States
WEYS,Weyco Group Inc. Common Stock,United States
WFC,Wells Fargo & Company Common Stock,United States
WFCF,Where Food Comes From Inc. Common Stock,United States
WFRD,Weatherford International plc Ordinary Shares,United States
WGO,Winnebago Industries Inc. Common Stock,United States
WGRX,Wellgistics Health Inc. Common Stock,United States
WGS,GeneDx Holdings Corp. Class A Common Stock,United States
WGSWW,GeneDx Holdings Corp. Warrant,United States
WH,Wyndham Hotels & Resorts Inc. Common Stock ,United States
WHD,Cactus Inc. Class A Common Stock,United States
WHF,WhiteHorse Finance Inc. Common Stock,United States
WHFCL,WhiteHorse Finance Inc. 7.875% Notes due 2028,United States
